101.108.105.158;Bangkok;Bangkok;TH;13.7500,100.5167
101.108.109.147;Bangkok;Bangkok;TH;13.8667,100.6000
101.108.110.177;Bangkok;Bangkok;TH;13.7000,100.4667
101.108.111.60;Bangkok;Bangkok;TH;13.7667,100.6500
101.108.115.176;Bangkok;Bangkok;TH;13.7500,100.5167
101.108.119.110;;;TH;13.7500,100.4667
101.108.119.243;;;TH;13.7500,100.4667
101.108.119.35;;;TH;13.7500,100.4667
101.108.124.225;;;TH;13.7500,100.4667
101.108.12.89;Bangkok;Bangkok;TH;13.7625,100.5310
101.108.130.122;;;TH;13.7500,100.4667
101.108.131.141;;;TH;13.7500,100.4667
101.108.135.45;Bangkok;Bangkok;TH;13.7167,100.4167
101.108.136.231;;;TH;13.7500,100.4667
101.108.138.39;;;TH;13.7500,100.4667
101.108.139.149;;;TH;13.7500,100.4667
101.108.140.139;;;TH;13.7500,100.4667
101.108.140.44;;;TH;13.7500,100.4667
101.108.142.112;Bangkok;Bangkok;TH;13.7667,100.4500
101.108.147.8;;;TH;13.7500,100.4667
101.108.164.155;;;TH;13.7500,100.4667
101.108.168.46;;;TH;13.7500,100.4667
101.108.169.85;Bangkok;Bangkok;TH;13.7500,100.5167
101.108.170.36;Bangkok;Bangkok;TH;13.7500,100.5167
101.108.173.174;;;TH;13.7500,100.4667
101.108.185.33;;;TH;13.7500,100.4667
101.108.201.160;;;TH;13.7500,100.4667
101.108.206.1;;;TH;13.7500,100.4667
101.108.210.193;Bangkok;Bangkok;TH;13.7500,100.5167
101.108.211.26;;;TH;13.7500,100.4667
101.108.216.90;;;TH;13.7500,100.4667
101.108.223.114;Bangkok;Bangkok;TH;13.7500,100.5167
101.108.228.33;Bangkok;Bangkok;TH;13.7333,100.5000
101.108.248.131;;;TH;13.7500,100.4667
101.108.254.14;;;TH;13.7500,100.4667
101.108.27.190;Bangkok;Bangkok;TH;13.7083,100.4562
101.108.28.59;;;TH;13.7500,100.4667
101.108.35.111;Bangkok;Bangkok;TH;13.8583,100.4688
101.108.43.146;Bangkok;Bangkok;TH;13.7500,100.5167
101.108.43.187;Bangkok;Bangkok;TH;13.7500,100.5167
101.108.45.255;Bangkok;Bangkok;TH;13.8583,100.4688
101.108.55.126;;;TH;13.7500,100.4667
101.108.57.225;Bangkok;Bangkok;TH;13.7500,100.5167
101.108.58.85;;;TH;13.7500,100.4667
101.108.59.246;Bangkok;Bangkok;TH;13.7500,100.5167
101.108.61.130;Bangkok;Bangkok;TH;13.7667,100.6500
101.108.71.131;Bangkok;Bangkok;TH;13.7500,100.4833
101.108.7.61;Bangkok;Bangkok;TH;13.7625,100.5310
101.108.76.89;;;TH;13.7500,100.4667
101.108.78.107;Bangkok;Bangkok;TH;13.7500,100.4833
101.108.78.161;Bangkok;Bangkok;TH;13.7500,100.4833
101.108.84.59;Bangkok;Bangkok;TH;13.6833,100.5000
101.108.84.79;Bangkok;Bangkok;TH;13.6833,100.5000
101.108.92.149;;;TH;13.7500,100.4667
101.108.92.237;;;TH;13.7500,100.4667
101.108.96.103;;;TH;13.7500,100.4667
101.109.0.35;Chon Buri;Changwat Chon Buri;TH;13.3622,100.9835
101.109.101.183;;;TH;13.7500,100.4667
101.109.102.140;;;TH;13.7500,100.4667
101.109.102.233;;;TH;13.7500,100.4667
101.109.106.129;;;TH;13.7500,100.4667
101.109.106.182;;;TH;13.7500,100.4667
101.109.110.85;;;TH;13.7500,100.4667
101.109.121.112;;;TH;13.7500,100.4667
101.109.130.146;;;TH;13.7500,100.4667
101.109.134.22;Bangkok;Bangkok;TH;13.7500,100.5167
101.109.146.255;;;TH;13.7500,100.4667
101.109.147.2;;;TH;13.7500,100.4667
101.109.149.36;;;TH;13.7500,100.4667
101.109.150.243;;;TH;13.7500,100.4667
101.109.15.205;;;TH;13.7500,100.4667
101.109.158.78;;;TH;13.7500,100.4667
101.109.173.106;Bangkok;Bangkok;TH;13.7500,100.5167
101.109.18.166;;;TH;13.7500,100.4667
101.109.18.167;;;TH;13.7500,100.4667
101.109.185.155;;;TH;13.7500,100.4667
101.109.18.56;;;TH;13.7500,100.4667
101.109.196.242;Bangkok;Bangkok;TH;13.7000,100.4667
101.109.203.46;Bangkok;Bangkok;TH;13.7000,100.4667
101.109.204.19;Bangkok;Bangkok;TH;13.7500,100.5167
101.109.20.51;;;TH;13.7500,100.4667
101.109.206.186;Bangkok;Bangkok;TH;13.7000,100.4667
101.109.210.142;Bangkok;Bangkok;TH;13.7500,100.5167
101.109.221.148;Bangkok;Bangkok;TH;13.7500,100.5167
101.109.222.205;Bangkok;Bangkok;TH;13.7500,100.5167
101.109.223.121;Bangkok;Bangkok;TH;13.7500,100.5167
101.109.23.224;Chon Buri;Changwat Chon Buri;TH;13.3622,100.9835
101.109.243.183;Bangkok;Bangkok;TH;13.6833,100.5000
101.109.243.194;Bangkok;Bangkok;TH;13.6833,100.5000
101.109.24.85;Bangkok;Bangkok;TH;13.7083,100.4562
101.109.30.1;Si Racha;Changwat Chon Buri;TH;13.1667,100.9333
101.109.31.55;Chon Buri;Changwat Chon Buri;TH;13.3622,100.9835
101.109.52.246;;;TH;13.7500,100.4667
101.109.53.18;;;TH;13.7500,100.4667
101.109.55.228;Chon Buri;Changwat Chon Buri;TH;13.3622,100.9835
101.109.58.114;Si Racha;Changwat Chon Buri;TH;13.1667,100.9333
101.109.60.91;Bangkok;Bangkok;TH;13.7500,100.5167
101.109.61.253;;;TH;13.7500,100.4667
101.109.62.160;;;TH;13.7500,100.4667
101.109.76.171;;;TH;13.7500,100.4667
101.109.78.43;;;TH;13.7500,100.4667
101.109.79.120;;;TH;13.7500,100.4667
101.109.79.34;;;TH;13.7500,100.4667
101.109.82.123;;;TH;13.7500,100.4667
101.109.82.126;;;TH;13.7500,100.4667
101.109.82.64;;;TH;13.7500,100.4667
101.109.87.127;;;TH;13.7500,100.4667
101.109.90.155;;;TH;13.7500,100.4667
101.109.91.227;;;TH;13.7500,100.4667
101.109.96.20;;;TH;13.7500,100.4667
101.109.97.194;;;TH;13.7500,100.4667
101.109.97.246;;;TH;13.7500,100.4667
1.0.131.186;Surin;Changwat Surin;TH;14.8818,103.4936
1.0.131.85;Surin;Changwat Surin;TH;14.8818,103.4936
1.0.133.249;;;TH;13.7500,100.4667
1.0.148.68;;;TH;13.7500,100.4667
101.51.0.227;;;TH;13.7500,100.4667
101.51.10.128;Bangkok;Bangkok;TH;13.7500,100.5167
101.51.10.73;Bangkok;Bangkok;TH;13.7500,100.5167
101.51.107.32;;;TH;13.7500,100.4667
101.51.107.58;;;TH;13.7500,100.4667
101.51.109.176;;;TH;13.7500,100.4667
101.51.110.223;;;TH;13.7500,100.4667
101.51.11.138;Bangkok;Bangkok;TH;13.7500,100.5167
101.51.11.154;Bangkok;Bangkok;TH;13.7500,100.5167
101.51.124.34;;;TH;13.7500,100.4667
101.51.126.240;;;TH;13.7500,100.4667
101.51.128.51;;;TH;13.7500,100.4667
101.51.134.226;;;TH;13.7500,100.4667
101.51.137.11;;;TH;13.7500,100.4667
101.51.137.244;;;TH;13.7500,100.4667
101.51.137.67;;;TH;13.7500,100.4667
101.51.138.167;;;TH;13.7500,100.4667
101.51.139.201;Surin;Changwat Surin;TH;14.8818,103.4936
101.51.15.226;;;TH;13.7500,100.4667
101.51.15.25;;;TH;13.7500,100.4667
101.51.154.83;;;TH;13.7500,100.4667
101.51.156.27;;;TH;13.7500,100.4667
101.51.157.247;;;TH;13.7500,100.4667
101.51.159.76;;;TH;13.7500,100.4667
101.51.160.148;;;TH;13.7500,100.4667
101.51.160.49;;;TH;13.7500,100.4667
101.51.161.168;;;TH;13.7500,100.4667
101.51.161.183;;;TH;13.7500,100.4667
101.51.162.180;;;TH;13.7500,100.4667
101.51.16.219;;;TH;13.7500,100.4667
101.51.165.42;;;TH;13.7500,100.4667
101.51.165.86;;;TH;13.7500,100.4667
101.51.167.17;;;TH;13.7500,100.4667
101.51.16.72;;;TH;13.7500,100.4667
101.51.168.97;;;TH;13.7500,100.4667
101.51.169.135;Bangkok;Bangkok;TH;13.7625,100.5310
101.51.171.114;;;TH;13.7500,100.4667
101.51.17.115;;;TH;13.7500,100.4667
101.51.171.191;;;TH;13.7500,100.4667
101.51.171.84;;;TH;13.7500,100.4667
101.51.174.164;;;TH;13.7500,100.4667
101.51.17.44;;;TH;13.7500,100.4667
101.51.17.45;;;TH;13.7500,100.4667
101.51.174.91;;;TH;13.7500,100.4667
101.51.176.44;;;TH;13.7500,100.4667
101.51.177.166;Buriram;Changwat Buriram;TH;15.0128,103.0967
101.51.179.207;;;TH;13.7500,100.4667
101.51.181.21;;;TH;13.7500,100.4667
101.51.183.180;;;TH;13.7500,100.4667
101.51.187.131;;;TH;13.7500,100.4667
101.51.189.150;;;TH;13.7500,100.4667
101.51.193.201;;;TH;13.7500,100.4667
101.51.197.52;;;TH;13.7500,100.4667
101.51.200.198;Chaiyaphum;Changwat Chaiyaphum;TH;15.8105,102.0288
101.51.20.197;;;TH;13.7500,100.4667
101.51.204.1;;;TH;13.7500,100.4667
101.51.209.0;;;TH;13.7500,100.4667
101.51.209.129;;;TH;13.7500,100.4667
101.51.21.213;;;TH;13.7500,100.4667
101.51.212.138;;;TH;13.7500,100.4667
101.51.212.43;;;TH;13.7500,100.4667
101.51.212.96;;;TH;13.7500,100.4667
101.51.214.144;;;TH;13.7500,100.4667
101.51.214.172;;;TH;13.7500,100.4667
101.51.215.20;;;TH;13.7500,100.4667
101.51.215.243;;;TH;13.7500,100.4667
101.51.216.248;;;TH;13.7500,100.4667
101.51.218.2;;;TH;13.7500,100.4667
101.51.218.252;;;TH;13.7500,100.4667
101.51.221.55;;;TH;13.7500,100.4667
101.51.22.198;;;TH;13.7500,100.4667
101.51.222.179;;;TH;13.7500,100.4667
101.51.225.208;;;TH;13.7500,100.4667
101.51.226.238;;;TH;13.7500,100.4667
101.51.227.136;;;TH;13.7500,100.4667
101.51.227.50;;;TH;13.7500,100.4667
101.51.229.189;Surin;Changwat Surin;TH;14.8818,103.4936
101.51.230.196;;;TH;13.7500,100.4667
101.51.234.244;Surin;Changwat Surin;TH;14.8818,103.4936
101.51.237.16;;;TH;13.7500,100.4667
101.51.238.101;Surin;Changwat Surin;TH;14.8818,103.4936
101.51.239.98;Surin;Changwat Surin;TH;14.8818,103.4936
101.51.245.23;Bangkok;Bangkok;TH;13.7500,100.5167
101.51.247.118;;;TH;13.7500,100.4667
101.51.247.190;;;TH;13.7500,100.4667
101.51.30.207;;;TH;13.7500,100.4667
101.51.31.100;;;TH;13.7500,100.4667
101.51.31.224;;;TH;13.7500,100.4667
101.51.33.226;;;TH;13.7500,100.4667
101.51.35.182;;;TH;13.7500,100.4667
101.51.35.40;;;TH;13.7500,100.4667
101.51.37.32;Si Sa Ket;Changwat Sisaket;TH;15.1148,104.3294
101.51.38.180;;;TH;13.7500,100.4667
101.51.41.121;;;TH;13.7500,100.4667
101.51.4.204;Bangkok;Bangkok;TH;13.7500,100.5167
101.51.42.193;;;TH;13.7500,100.4667
101.51.45.167;;;TH;13.7500,100.4667
101.51.45.38;;;TH;13.7500,100.4667
101.51.4.87;Bangkok;Bangkok;TH;13.7500,100.5167
101.51.49.142;;;TH;13.7500,100.4667
101.51.55.192;;;TH;13.7500,100.4667
101.51.55.85;;;TH;13.7500,100.4667
101.51.57.59;;;TH;13.7500,100.4667
101.51.59.213;;;TH;13.7500,100.4667
101.51.61.184;;;TH;13.7500,100.4667
101.51.6.2;;;TH;13.7500,100.4667
101.51.62.6;;;TH;13.7500,100.4667
101.51.63.106;;;TH;13.7500,100.4667
101.51.64.101;;;TH;13.7500,100.4667
101.51.65.165;;;TH;13.7500,100.4667
101.51.66.106;;;TH;13.7500,100.4667
101.51.71.138;;;TH;13.7500,100.4667
101.51.71.238;;;TH;13.7500,100.4667
101.51.73.56;;;TH;13.7500,100.4667
101.51.77.179;;;TH;13.7500,100.4667
101.51.78.21;Bangkok;Bangkok;TH;13.7500,100.5167
101.51.79.1;;;TH;13.7500,100.4667
101.51.79.148;;;TH;13.7500,100.4667
101.51.80.200;;;TH;13.7500,100.4667
101.51.81.58;;;TH;13.7500,100.4667
101.51.82.12;Bangkok;Bangkok;TH;13.7500,100.5167
101.51.82.222;Bangkok;Bangkok;TH;13.7500,100.5167
101.51.84.68;;;TH;13.7500,100.4667
101.51.86.183;;;TH;13.7500,100.4667
101.51.88.167;;;TH;13.7500,100.4667
101.51.89.15;Si Racha;Changwat Chon Buri;TH;13.1667,100.9333
101.51.89.84;Si Racha;Changwat Chon Buri;TH;13.1667,100.9333
101.51.93.116;;;TH;13.7500,100.4667
101.78.11.196;Thakhek;Khammouan;LA;17.4000,104.8000
101.78.11.198;Thakhek;Khammouan;LA;17.4000,104.8000
101.78.11.199;Thakhek;Khammouan;LA;17.4000,104.8000
101.78.11.200;Thakhek;Khammouan;LA;17.4000,104.8000
101.78.11.201;Thakhek;Khammouan;LA;17.4000,104.8000
101.78.11.202;Thakhek;Khammouan;LA;17.4000,104.8000
101.78.11.203;Thakhek;Khammouan;LA;17.4000,104.8000
101.78.11.204;Thakhek;Khammouan;LA;17.4000,104.8000
101.78.11.206;Thakhek;Khammouan;LA;17.4000,104.8000
1.0.179.117;;;TH;13.7500,100.4667
1.0.180.55;Phang Nga;Changwat Phangnga;TH;8.4509,98.5298
1.0.181.199;;;TH;13.7500,100.4667
1.0.184.77;;;TH;13.7500,100.4667
1.0.188.79;;;TH;13.7500,100.4667
1.0.195.126;;;TH;13.7500,100.4667
1.0.196.176;Bangkok;Bangkok;TH;13.7500,100.5167
1.0.198.191;Bangkok;Bangkok;TH;13.8583,100.4688
1.0.200.132;;;TH;13.7500,100.4667
1.0.212.242;;;TH;13.7500,100.4667
1.0.217.17;Bangkok;Bangkok;TH;13.7500,100.5167
1.0.220.34;;;TH;13.7500,100.4667
1.0.220.37;;;TH;13.7500,100.4667
1.0.240.154;;;TH;13.7500,100.4667
1.0.245.12;Phuket;Phuket;TH;7.8333,98.3833
1.0.247.100;Phuket;Phuket;TH;7.8333,98.3833
1.0.247.84;Phuket;Phuket;TH;7.8333,98.3833
1.0.253.120;;;TH;13.7500,100.4667
103.10.228.217;;;TH;13.7500,100.4667
103.10.231.79;Bangkok;Bangkok;TH;13.7500,100.5167
103.11.216.178;Boeung;Kampong Thom;KH;12.4287,105.1193
103.1.30.154;;;LA;18.0000,105.0000
103.1.30.166;;;LA;18.0000,105.0000
103.1.30.179;;;LA;18.0000,105.0000
103.1.30.181;;;LA;18.0000,105.0000
103.1.30.244;;;LA;18.0000,105.0000
103.1.30.246;;;LA;18.0000,105.0000
103.1.30.252;;;LA;18.0000,105.0000
103.13.91.140;;;LA;18.0000,105.0000
103.13.91.157;;;LA;18.0000,105.0000
103.13.91.187;;;LA;18.0000,105.0000
103.13.91.193;;;LA;18.0000,105.0000
103.13.91.200;;;LA;18.0000,105.0000
103.13.91.202;;;LA;18.0000,105.0000
103.13.91.220;;;LA;18.0000,105.0000
103.13.91.225;;;LA;18.0000,105.0000
103.13.91.231;;;LA;18.0000,105.0000
103.13.91.239;;;LA;18.0000,105.0000
103.13.91.254;;;LA;18.0000,105.0000
103.14.251.247;Sihanoukville;Preah Sihanouk;KH;10.6359,103.5017
103.19.108.1;Sangereng;West Java;ID;-6.1781,106.6300
103.229.95.148;Sathon;Bangkok;TH;13.7085,100.5262
103.240.240.128;;;LA;18.0000,105.0000
103.240.240.23;;;LA;18.0000,105.0000
103.240.240.251;;;LA;18.0000,105.0000
103.240.240.254;;;LA;18.0000,105.0000
103.240.240.74;;;LA;18.0000,105.0000
103.240.241.28;;;LA;18.0000,105.0000
103.240.242.159;;;LA;18.0000,105.0000
103.240.242.197;;;LA;18.0000,105.0000
103.240.242.203;;;LA;18.0000,105.0000
103.240.242.209;;;LA;18.0000,105.0000
103.240.242.8;;;LA;18.0000,105.0000
103.240.242.9;;;LA;18.0000,105.0000
103.240.243.3;;;LA;18.0000,105.0000
103.240.243.4;;;LA;18.0000,105.0000
103.240.243.6;;;LA;18.0000,105.0000
103.243.171.71;;;TH;13.7500,100.4667
103.252.200.156;Singapore;;SG;1.2931,103.8558
103.7.16.223;Sathon;Bangkok;TH;13.7085,100.5262
103.7.17.125;Sathon;Bangkok;TH;13.7085,100.5262
103.7.17.159;Sathon;Bangkok;TH;13.7085,100.5262
103.7.17.195;Sathon;Bangkok;TH;13.7085,100.5262
103.8.128.27;;;TH;13.7500,100.4667
106.0.210.243;Bangkok;Bangkok;TH;13.7500,100.5167
106.0.211.89;Bangkok;Bangkok;TH;13.7500,100.5167
110.164.182.81;;;TH;13.7500,100.4667
110.164.190.130;;;TH;13.7500,100.4667
110.164.210.222;;;TH;13.7500,100.4667
110.164.229.114;;;TH;13.7500,100.4667
110.164.232.49;Pattaya;Changwat Chon Buri;TH;12.9333,100.8833
110.164.248.122;;;TH;13.7500,100.4667
110.164.248.58;;;TH;13.7500,100.4667
110.164.248.6;;;TH;13.7500,100.4667
110.164.248.64;;;TH;13.7500,100.4667
110.164.44.145;;;TH;13.7500,100.4667
110.164.95.49;Bangkok;Bangkok;TH;13.7333,100.4833
110.168.10.12;;;TH;13.7500,100.4667
110.168.103.215;;;TH;13.7500,100.4667
110.168.103.96;;;TH;13.7500,100.4667
110.168.104.87;;;TH;13.7500,100.4667
110.168.106.6;;;TH;13.7500,100.4667
110.168.108.16;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.108.217;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.111.225;Bangkok;Bangkok;TH;13.7667,100.4500
110.168.114.162;;;TH;13.7500,100.4667
110.168.114.205;;;TH;13.7500,100.4667
110.168.115.227;;;TH;13.7500,100.4667
110.168.116.189;Chachoengsao;Changwat Chachoengsao;TH;13.6882,101.0716
110.168.125.165;;;TH;13.7500,100.4667
110.168.126.117;;;TH;13.7500,100.4667
110.168.126.150;;;TH;13.7500,100.4667
110.168.127.10;;;TH;13.7500,100.4667
110.168.132.121;;;TH;13.7500,100.4667
110.168.137.119;;;TH;13.7500,100.4667
110.168.138.134;;;TH;13.7500,100.4667
110.168.138.14;;;TH;13.7500,100.4667
110.168.138.141;;;TH;13.7500,100.4667
110.168.138.145;;;TH;13.7500,100.4667
110.168.142.10;;;TH;13.7500,100.4667
110.168.142.211;;;TH;13.7500,100.4667
110.168.142.29;;;TH;13.7500,100.4667
110.168.143.187;;;TH;13.7500,100.4667
110.168.148.35;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.149.153;Bangkok;Bangkok;TH;13.8583,100.4688
110.168.161.64;;;TH;13.7500,100.4667
110.168.166.72;;;TH;13.7500,100.4667
110.168.167.13;;;TH;13.7500,100.4667
110.168.168.249;;;TH;13.7500,100.4667
110.168.168.73;;;TH;13.7500,100.4667
110.168.169.47;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.175.170;;;TH;13.7500,100.4667
110.168.181.252;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.181.84;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.192.128;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.193.134;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.193.145;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.202.233;Bangkok;Bangkok;TH;13.7833,100.5167
110.168.202.32;Bangkok;Bangkok;TH;13.7833,100.5167
110.168.203.105;Bangkok;Bangkok;TH;13.7833,100.5167
110.168.209.230;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.212.63;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.213.233;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.215.125;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.216.121;;;TH;13.7500,100.4667
110.168.22.10;;;TH;13.7500,100.4667
110.168.229.125;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.130;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.14;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.143;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.152;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.160;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.165;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.180;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.184;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.21;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.219;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.224;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.228;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.245;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.254;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.29;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.52;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.67;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.74;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.229.75;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.1;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.113;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.124;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.163;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.167;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.169;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.188;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.189;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.235;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.241;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.245;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.25;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.31;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.230.71;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.131;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.138;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.141;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.145;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.148;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.152;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.158;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.161;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.163;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.166;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.177;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.178;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.182;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.184;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.211;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.218;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.224;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.238;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.239;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.231.242;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.10;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.111;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.119;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.121;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.125;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.126;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.14;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.150;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.152;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.153;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.154;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.155;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.158;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.200;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.201;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.212;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.215;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.219;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.225;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.229;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.231;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.243;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.246;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.254;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.26;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.29;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.33;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.34;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.37;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.40;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.44;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.49;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.66;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.72;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.8;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.81;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.84;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.86;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.92;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.93;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.232.95;Bangkok;Bangkok;TH;13.7083,100.4562
110.168.235.133;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.241.73;;;TH;13.7500,100.4667
110.168.242.43;Bangkok;Bangkok;TH;13.7333,100.5333
110.168.244.199;;;TH;13.7500,100.4667
110.168.33.1;;;TH;13.7500,100.4667
110.168.34.67;;;TH;13.7500,100.4667
110.168.37.143;;;TH;13.7500,100.4667
110.168.37.200;;;TH;13.7500,100.4667
110.168.39.3;;;TH;13.7500,100.4667
110.168.50.216;;;TH;13.7500,100.4667
110.168.50.46;;;TH;13.7500,100.4667
110.168.64.131;;;TH;13.7500,100.4667
110.168.84.233;Bangkok;Bangkok;TH;13.7540,100.5014
110.168.85.219;Bangkok;Bangkok;TH;13.7540,100.5014
110.168.85.76;Bangkok;Bangkok;TH;13.7540,100.5014
110.168.85.89;Bangkok;Bangkok;TH;13.7540,100.5014
110.168.95.50;;;TH;13.7500,100.4667
110.168.96.242;;;TH;13.7500,100.4667
110.168.97.222;Bangkok;Bangkok;TH;13.7500,100.5167
110.168.97.228;Bangkok;Bangkok;TH;13.7500,100.5167
110.169.102.86;;;TH;13.7500,100.4667
110.169.106.2;;;TH;13.7500,100.4667
110.169.107.182;;;TH;13.7500,100.4667
110.169.110.150;;;TH;13.7500,100.4667
110.169.116.36;;;TH;13.7500,100.4667
110.169.116.58;;;TH;13.7500,100.4667
110.169.118.122;;;TH;13.7500,100.4667
110.169.118.63;;;TH;13.7500,100.4667
110.169.118.96;;;TH;13.7500,100.4667
110.169.119.1;;;TH;13.7500,100.4667
110.169.119.131;;;TH;13.7500,100.4667
110.169.126.207;;;TH;13.7500,100.4667
110.169.142.177;Bangkok;Bangkok;TH;13.7500,100.5167
110.169.146.182;;;TH;13.7500,100.4667
